,time,tempV,tempM,tempBi,tempBa,tempS,humV,humM,humBi,humBa,humS,cldV,cldM,cldBi,cldBa,cldS,wndV,wndM,wndBi,wndBa,wndS
24752,2017-10-29 16:00:00+01:00,295.15,293.13,286.49,295.65,294.94,56,16,100,37,40,20,0,75,0,0,3,0,1,5,1
24753,2017-10-29 17:00:00+01:00,295.15,290.7,286.49,294.15,291.76,56,20,100,42,59,20,0,75,0,0,2,2,2,3,1
24754,2017-10-29 18:00:00+01:00,294.15,290.14,287.93,292.15,290.54,64,27,82,48,59,0,0,75,0,0,2,2,1,2,0
24755,2017-10-29 19:00:00+01:00,293.15,287.01,288.04,291.15,289.15,72,33,82,51,63,0,0,75,0,0,2,1,1,1,0
24756,2017-10-29 20:00:00+01:00,292.15,286.44,286.93,290.65,289.15,77,38,77,55,67,0,0,75,0,0,0,1,5,4,1
24757,2017-10-29 21:00:00+01:00,291.15,286.01,286.93,288.15,289.76,77,50,67,71,82,0,0,75,0,0,0,2,3,1,1
24758,2017-10-29 22:00:00+01:00,290.15,286.15,286.93,287.15,288.15,82,62,67,76,87,0,0,75,0,0,2,2,5,1,0
24759,2017-10-29 23:00:00+01:00,289.15,285.15,286.49,286.65,287.76,82,66,67,76,87,0,0,75,0,0,2,1,3,1,0
24760,2017-10-30 00:00:00+01:00,287.15,284.15,284.93,285.15,286.76,93,71,71,87,93,0,0,75,0,0,0,1,2,1,1
24761,2017-10-30 01:00:00+01:00,287.15,283.72,284.49,285.15,286.15,87,76,76,87,87,0,0,75,0,0,0,2,1,1,1
24762,2017-10-30 02:00:00+01:00,286.15,282.29,283.93,284.65,284.76,93,81,76,87,87,0,0,75,12,0,1,3,2,0,1
24763,2017-10-30 03:00:00+01:00,286.15,281.86,283.04,284.65,284.15,87,81,93,87,87,0,0,75,12,20,2,2,1,3,1
24764,2017-10-30 04:00:00+01:00,285.15,280.15,283.04,284.15,284.76,87,81,81,87,93,0,0,75,12,20,2,3,1,1,0
24765,2017-10-30 05:00:00+01:00,285.15,281.14,282.04,284.15,284.94,81,71,93,87,100,0,0,40,56,90,0,1,1,1,1
24766,2017-10-30 06:00:00+01:00,284.15,281.7,282.04,283.65,286.94,81,62,93,87,93,0,0,40,56,75,0,1,1,1,1
24767,2017-10-30 07:00:00+01:00,283.15,284.32,281.6,283.65,290.15,81,58,93,87,88,0,0,40,56,75,1,1,1,4,1
24768,2017-10-30 08:00:00+01:00,283.15,286.72,280.6,285.15,292.15,81,51,93,87,82,0,0,20,20,40,1,1,1,5,1
24769,2017-10-30 09:00:00+01:00,285.15,288.91,279.49,288.15,294.54,76,45,100,67,64,20,0,75,20,0,3,1,0,2,0
24770,2017-10-30 10:00:00+01:00,289.15,290.5,279.93,289.15,296.54,59,42,93,67,57,20,0,75,20,0,1,1,0,1,2
24771,2017-10-30 11:00:00+01:00,292.15,291.71,278.83,291.15,297.54,48,40,100,59,47,20,0,75,20,0,1,0,0,2,0
24772,2017-10-30 12:00:00+01:00,294.15,292.72,278.83,291.65,297.94,43,35,100,63,41,20,0,75,20,0,0,2,0,3,2
24773,2017-10-30 13:00:00+01:00,295.15,293.32,276.83,293.15,298.54,40,37,100,52,39,20,0,40,20,0,1,1,2,1,0
24774,2017-10-30 14:00:00+01:00,295.15,293.93,276.27,293.15,298.15,46,35,100,52,41,20,0,75,20,0,1,1,2,1,1
24775,2017-10-30 15:00:00+01:00,296.15,293.13,277.81,293.15,296.54,46,37,100,56,44,20,0,75,20,0,2,1,1,3,1
24776,2017-10-30 16:00:00+01:00,295.15,291.54,279.49,292.65,293.54,53,45,100,59,52,0,0,40,40,0,5,2,2,3,0
24777,2017-10-30 17:00:00+01:00,294.15,289.54,283.04,291.65,291.15,60,55,93,68,63,20,0,20,75,0,4,2,1,2,3
24778,2017-10-30 18:00:00+01:00,293.15,288.41,285.04,291.65,290.15,64,54,66,72,67,20,0,20,75,0,4,1,0,1,3
24779,2017-10-30 19:00:00+01:00,292.15,288.15,286.04,291.15,290.15,72,54,62,77,67,20,0,20,75,0,1,3,1,4,0
24780,2017-10-30 20:00:00+01:00,291.15,287.15,288.04,290.15,288.76,77,58,59,82,77,0,0,0,90,0,1,0,1,6,0
24781,2017-10-30 21:00:00+01:00,291.15,285.15,289.04,289.65,287.54,72,62,51,82,82,40,0,0,80,0,1,0,3,0,1
24782,2017-10-30 22:00:00+01:00,290.15,285.15,290.04,289.15,287.15,77,62,55,82,87,40,0,0,80,0,1,2,2,6,1
24783,2017-10-30 23:00:00+01:00,289.15,284.15,289.6,289.65,286.54,82,66,63,72,82,75,0,0,64,0,2,2,3,0,1
24784,2017-10-31 00:00:00+01:00,289.15,283.15,288.6,289.15,286.15,82,71,67,77,82,75,0,0,64,0,2,3,2,4,1
24785,2017-10-31 01:00:00+01:00,289.15,282.15,285.04,288.15,284.94,82,70,82,82,82,40,0,0,64,0,2,2,3,4,1
24786,2017-10-31 02:00:00+01:00,289.15,280.58,283.6,288.15,283.94,82,75,87,77,81,40,0,0,48,0,2,1,1,5,0
24787,2017-10-31 03:00:00+01:00,289.15,279.58,281.93,287.65,284.54,82,75,87,82,87,75,0,0,48,20,0,1,2,1,1
24788,2017-10-31 04:00:00+01:00,290.15,280.49,281.72,287.15,284.33,82,81,76,87,76,75,20,0,48,20,1,0,4,0,1
24789,2017-10-31 05:00:00+01:00,290.15,281.88,281.27,286.65,283.94,82,66,81,87,81,75,75,0,36,0,2,1,4,6,0
24790,2017-10-31 06:00:00+01:00,291.15,282.34,281.17,287.15,285.94,68,62,76,82,76,75,75,0,36,0,0,0,5,6,0
24791,2017-10-31 07:00:00+01:00,290.15,283.34,281.61,287.15,290.15,77,62,67,76,63,75,75,20,36,0,1,1,4,0,1
24792,2017-10-31 08:00:00+01:00,290.15,285.13,281.06,286.65,293.54,77,58,67,71,56,75,75,20,75,0,1,1,4,5,1
24793,2017-10-31 09:00:00+01:00,290.15,286.52,282.39,287.15,295.54,72,58,51,67,46,75,75,0,75,0,1,1,4,5,1
24794,2017-10-31 10:00:00+01:00,292.15,288.52,280.61,287.65,297.15,59,63,66,67,41,75,75,0,75,0,3,1,5,0,1
24795,2017-10-31 11:00:00+01:00,292.15,289.32,282.5,288.65,298.54,63,59,55,67,34,75,40,0,40,0,5,1,6,0,0
24796,2017-10-31 12:00:00+01:00,293.15,291.51,280.95,290.65,299.15,60,52,58,63,31,40,20,0,20,0,5,0,4,0,2
24797,2017-10-31 13:00:00+01:00,294.15,292.32,282.72,291.15,298.54,60,49,62,55,31,20,20,0,20,0,5,0,1,4,1
24798,2017-10-31 14:00:00+01:00,294.15,292.51,281.16,291.65,299.15,64,46,66,59,31,40,0,0,20,0,6,1,3,1,0
24799,2017-10-31 15:00:00+01:00,293.15,292.53,284.34,291.65,297.76,68,49,59,59,41,40,0,0,20,0,6,0,3,4,0
24800,2017-10-31 16:00:00+01:00,293.15,290.35,286.27,291.15,295.54,68,63,59,63,43,75,0,0,20,0,5,0,4,4,0
24801,2017-10-31 17:00:00+01:00,292.15,288.53,287.82,290.65,293.94,72,63,55,63,53,75,0,0,40,0,5,0,4,2,3
24802,2017-10-31 18:00:00+01:00,292.15,287.49,289.27,289.65,291.94,77,71,52,67,64,75,0,0,20,0,4,2,2,1,3
24803,2017-10-31 19:00:00+01:00,292.15,285.72,290.27,287.65,291.33,77,81,49,76,68,75,0,0,20,0,2,1,3,1,1
24804,2017-10-31 20:00:00+01:00,292.15,285.15,291.27,286.15,289.54,77,76,49,87,77,75,0,0,0,0,2,1,3,2,1
24805,2017-10-31 21:00:00+01:00,292.15,283.58,292.38,285.15,288.54,77,81,53,87,82,75,0,0,0,0,1,1,2,2,1
24806,2017-10-31 22:00:00+01:00,292.15,282.72,291.38,285.15,287.54,77,87,52,87,82,40,0,0,0,0,1,2,2,1,0
24807,2017-10-31 23:00:00+01:00,291.15,282.15,291.83,284.65,286.33,77,87,49,93,77,40,0,0,0,0,1,2,2,2,0
24808,2017-11-01 00:00:00+01:00,290.15,282.15,290.93,284.65,285.33,82,87,60,93,82,40,0,0,0,0,1,1,3,3,1
24809,2017-11-01 01:00:00+01:00,290.15,281.15,288.49,284.65,285.33,82,87,72,87,87,75,0,0,0,0,1,2,3,1,0
24810,2017-11-01 02:00:00+01:00,290.15,281.15,286.27,283.65,284.94,82,87,72,93,87,75,0,0,0,0,2,3,2,0,0
24811,2017-11-01 03:00:00+01:00,290.15,280.58,285.27,283.65,284.94,82,87,77,93,87,75,20,0,0,0,2,2,3,2,0
24812,2017-11-01 04:00:00+01:00,290.15,280.58,284.72,282.65,283.72,88,87,77,93,93,75,75,0,0,0,1,1,2,0,2
24813,2017-11-01 05:00:00+01:00,289.15,282.6,284.61,282.65,283.72,87,81,67,93,87,40,90,0,0,0,1,1,2,3,2
24814,2017-11-01 06:00:00+01:00,288.15,283.1,284.06,282.65,287.33,93,82,67,93,82,75,90,0,0,0,1,1,3,3,2
24815,2017-11-01 07:00:00+01:00,288.15,284.72,283.5,282.65,291.54,93,76,67,93,68,75,90,8,0,0,0,1,3,0,1
24816,2017-11-01 08:00:00+01:00,287.15,285.53,284.06,283.15,295.15,93,76,67,100,49,20,90,8,20,0,1,2,3,2,1
24817,2017-11-01 09:00:00+01:00,288.15,287.13,284.06,286.15,297.54,93,77,67,76,36,20,75,36,0,0,1,1,1,2,2
24818,2017-11-01 10:00:00+01:00,290.15,289.1,284.61,288.15,298.54,82,63,67,72,34,20,75,36,20,20,1,1,5,2,2
24819,2017-11-01 11:00:00+01:00,292.15,290.32,283.61,289.65,299.15,68,63,72,67,36,20,20,36,20,0,1,1,5,0,1
24820,2017-11-01 12:00:00+01:00,295.15,291.94,283.61,291.65,299.15,64,55,72,63,39,20,20,0,20,0,1,1,4,1,1
24821,2017-11-01 13:00:00+01:00,295.15,292.51,283.61,292.65,298.15,60,49,72,60,41,20,0,0,20,0,1,1,1,2,2
24822,2017-11-01 14:00:00+01:00,295.15,292.73,284.16,293.15,294.94,60,52,77,60,53,20,0,0,20,0,2,2,3,2,4
24823,2017-11-01 15:00:00+01:00,295.15,292.34,286.27,293.15,293.54,64,52,67,64,64,20,0,0,40,32,3,2,4,2,2
24824,2017-11-01 16:00:00+01:00,295.15,290.35,287.83,292.15,292.54,64,59,63,72,64,20,0,0,20,32,5,1,5,3,0
24825,2017-11-01 17:00:00+01:00,294.15,288.73,288.83,291.65,290.15,73,63,63,77,77,20,0,0,20,32,4,1,5,2,1
24826,2017-11-01 18:00:00+01:00,293.15,288.83,291.38,290.65,288.94,72,67,56,82,77,20,0,0,0,56,4,2,6,0,1
24827,2017-11-01 19:00:00+01:00,293.15,287.58,291.83,289.65,287.94,77,67,53,87,77,20,0,0,0,0,2,1,4,2,1
24828,2017-11-01 20:00:00+01:00,293.15,285.72,293.83,289.15,287.94,77,76,50,87,77,20,0,0,0,56,1,2,5,1,1
24829,2017-11-01 21:00:00+01:00,292.15,285.15,293.83,288.71,286.94,82,76,50,93,82,75,0,0,0,44,1,2,4,1,0
24830,2017-11-01 22:00:00+01:00,292.15,283.72,292.93,287.65,286.54,82,87,56,93,82,40,0,0,0,0,1,1,3,1,0
24831,2017-11-01 23:00:00+01:00,291.15,283.72,292.93,287.65,286.33,82,87,56,93,82,20,20,0,0,0,2,1,3,2,0
24832,2017-11-02 00:00:00+01:00,290.15,283.72,291.93,287.65,286.33,88,87,56,93,82,20,20,0,0,75,2,1,3,2,1
24833,2017-11-02 01:00:00+01:00,289.15,283.15,291.38,287.15,286.33,93,87,56,100,82,0,20,0,0,40,2,2,2,0,0
24834,2017-11-02 02:00:00+01:00,289.15,283.15,289.38,287.15,286.33,87,87,63,93,87,0,20,0,8,20,1,1,2,0,0
24835,2017-11-02 03:00:00+01:00,288.15,284.15,288.83,287.65,286.94,93,81,63,93,87,0,40,0,8,20,1,2,4,2,0
24836,2017-11-02 04:00:00+01:00,287.15,283.58,287.83,287.65,287.94,93,87,68,93,82,20,40,0,8,20,1,2,1,0,1
24837,2017-11-02 05:00:00+01:00,287.15,284.62,287.17,287.15,290.33,93,87,63,93,68,20,75,0,64,0,1,0,5,2,1
24838,2017-11-02 06:00:00+01:00,287.15,284.53,286.61,287.15,292.54,93,87,63,93,68,20,40,0,64,0,1,1,4,2,1
24839,2017-11-02 07:00:00+01:00,287.15,285.12,286.17,287.15,294.54,93,82,68,93,60,40,75,8,64,20,0,0,2,2,1
24840,2017-11-02 08:00:00+01:00,286.15,286.72,284.72,287.65,295.15,93,82,72,93,60,20,20,8,40,40,1,2,2,2,2
24841,2017-11-02 09:00:00+01:00,287.15,288.51,283.27,289.15,296.15,93,72,82,87,56,40,20,64,40,20,0,2,3,3,2
24842,2017-11-02 10:00:00+01:00,290.15,290.15,284.51,292.15,296.15,82,67,68,72,60,20,75,64,20,20,1,1,2,0,4
24843,2017-11-02 11:00:00+01:00,292.15,290.3,285.06,293.65,296.15,72,59,68,72,49,20,75,64,40,20,1,2,2,1,4
24844,2017-11-02 12:00:00+01:00,294.15,291.49,284.72,294.15,295.15,60,49,77,68,60,20,75,0,40,20,1,2,1,3,3
24845,2017-11-02 13:00:00+01:00,295.15,291.51,284.72,294.15,294.15,53,52,77,68,64,20,75,0,40,20,0,3,1,3,2
24846,2017-11-02 14:00:00+01:00,295.15,291.51,284.38,294.15,293.54,53,48,93,68,64,20,40,0,40,20,1,3,1,3,2
24847,2017-11-02 15:00:00+01:00,295.15,291.11,285.93,294.65,292.54,56,48,87,64,72,20,40,0,40,40,4,3,1,4,1
24848,2017-11-02 16:00:00+01:00,295.15,290.51,287.38,294.15,292.15,60,55,72,68,77,20,40,20,20,20,4,1,3,3,1
24849,2017-11-02 17:00:00+01:00,294.15,289.51,288.83,293.15,290.94,68,55,68,72,77,20,0,0,40,20,3,0,2,2,1
24850,2017-11-02 18:00:00+01:00,293.15,289.41,291.83,291.65,290.94,77,63,53,82,77,20,0,20,0,20,3,1,4,4,2
24851,2017-11-02 19:00:00+01:00,292.15,287.72,292.93,291.65,289.72,82,76,49,82,77,20,0,40,44,20,1,0,4,4,1
24852,2017-11-02 20:00:00+01:00,293.15,286.15,292.93,290.65,289.94,77,82,49,88,82,40,0,20,0,0,2,2,5,4,1
24853,2017-11-02 21:00:00+01:00,292.15,285.15,293.38,290.65,290.33,82,87,43,88,82,40,40,40,76,64,1,1,3,1,0
24854,2017-11-02 22:00:00+01:00,291.15,285.15,293.93,290.15,288.94,82,87,43,88,88,40,40,20,0,20,1,1,3,1,0
24855,2017-11-02 23:00:00+01:00,292.15,285.15,293.93,289.15,288.54,77,81,43,87,93,75,40,20,0,40,1,0,1,1,1
24856,2017-11-03 00:00:00+01:00,291.15,284.72,292.38,288.15,287.94,82,87,43,93,87,75,40,20,20,20,2,2,1,1,1
24857,2017-11-03 01:00:00+01:00,290.15,285.15,288.93,287.65,287.72,88,87,63,93,88,40,40,20,20,40,1,0,1,4,0
24858,2017-11-03 02:00:00+01:00,290.15,285.72,286.38,287.15,287.33,88,81,77,93,100,40,40,20,20,75,1,1,1,3,1
24859,2017-11-03 03:00:00+01:00,289.15,285.15,284.38,286.65,287.72,87,81,82,93,93,20,40,20,20,40,1,0,1,3,0
24860,2017-11-03 04:00:00+01:00,288.15,285.8,283.38,286.15,288.33,93,87,82,100,93,20,75,20,20,75,0,3,1,3,1
24861,2017-11-03 05:00:00+01:00,288.15,285.63,283.38,286.15,290.15,93,87,82,93,100,40,75,20,20,40,0,0,1,1,0
24862,2017-11-03 06:00:00+01:00,288.15,284.72,283.38,286.15,290.15,93,87,82,93,100,40,75,20,20,40,0,1,0,0,0
24863,2017-11-03 07:00:00+01:00,288.15,285.71,281.93,286.15,291.15,93,82,93,93,93,20,75,12,20,40,0,1,1,2,2
24864,2017-11-03 08:00:00+01:00,287.15,286.32,281.83,287.15,290.06,93,82,87,93,93,20,40,12,40,40,0,1,1,2,1
24865,2017-11-03 09:00:00+01:00,287.15,287.91,280.83,288.65,289.94,93,67,87,87,93,20,40,12,40,40,1,1,1,2,1
24866,2017-11-03 10:00:00+01:00,289.15,289.31,280.38,289.71,289.48,87,63,93,82,93,20,40,12,75,40,1,1,1,2,1
24867,2017-11-03 11:00:00+01:00,292.15,290.31,280.27,291.15,289.94,72,59,87,82,93,20,40,12,40,75,1,3,1,3,1
24868,2017-11-03 12:00:00+01:00,294.15,290.7,279.83,293.65,290.03,68,52,93,72,93,40,40,0,40,75,1,3,1,3,1
24869,2017-11-03 13:00:00+01:00,295.15,291.1,279.27,294.65,290.33,60,49,93,64,88,40,40,0,40,40,1,3,1,2,2
24870,2017-11-03 14:00:00+01:00,295.15,291.36,278.27,294.65,290.33,60,55,100,64,88,20,40,0,20,40,1,2,0,1,2
24871,2017-11-03 15:00:00+01:00,296.15,290.94,279.82,294.15,289.94,56,55,93,68,93,0,40,0,20,40,2,3,1,1,1
24872,2017-11-03 16:00:00+01:00,296.15,288.96,281.83,293.15,290.15,60,77,87,77,100,0,75,40,40,40,3,2,0,2,1
24873,2017-11-03 17:00:00+01:00,294.15,287.72,283.38,291.65,289.54,68,72,87,82,100,0,40,40,32,40,3,1,0,2,2
24874,2017-11-03 18:00:00+01:00,293.15,287.85,284.83,291.15,289.6,77,71,82,88,93,0,40,40,32,20,2,1,1,1,2
24875,2017-11-03 19:00:00+01:00,293.15,286.15,286.38,289.65,289.15,77,76,82,93,100,0,40,40,12,20,1,2,1,1,1
24876,2017-11-03 20:00:00+01:00,293.15,285.58,287.83,289.15,288.61,77,76,77,93,100,20,75,40,12,40,0,2,1,1,1
24877,2017-11-03 21:00:00+01:00,292.15,285.15,288.03,288.15,289.15,82,81,93,100,100,40,75,75,0,40,1,1,3,0,1
24878,2017-11-03 22:00:00+01:00,291.15,284.15,287.59,288.15,289.15,88,87,93,93,100,20,40,75,0,40,1,1,2,1,1
24879,2017-11-03 23:00:00+01:00,290.15,284.58,286.04,288.15,289.54,88,87,93,93,93,20,75,75,0,92,2,0,1,1,1
24880,2017-11-04 00:00:00+01:00,290.15,285.29,286.04,287.65,289.54,88,100,100,100,93,20,75,75,0,80,2,1,0,1,1
24881,2017-11-04 01:00:00+01:00,290.15,284.71,286.04,288.15,289.54,88,100,100,93,93,40,75,75,64,80,1,1,1,1,1
24882,2017-11-04 02:00:00+01:00,290.15,285.15,285.49,288.15,288.05,88,100,93,100,100,40,75,40,64,75,2,1,1,0,0
24883,2017-11-04 03:00:00+01:00,290.15,285.15,285.49,288.65,287.94,88,100,93,93,100,40,75,75,76,40,0,0,2,0,1
24884,2017-11-04 04:00:00+01:00,290.15,284.72,285.04,288.65,288.15,88,100,100,93,100,40,75,75,76,40,2,2,0,2,2
24885,2017-11-04 05:00:00+01:00,289.15,284.63,285.49,288.65,288.15,93,93,93,93,100,20,75,75,76,40,0,1,3,2,4
24886,2017-11-04 06:00:00+01:00,289.15,284.63,285.49,288.65,287.54,93,93,87,93,100,40,75,75,75,20,1,4,3,0,2
24887,2017-11-04 07:00:00+01:00,289.15,284.72,285.94,289.65,287.54,87,87,82,93,100,40,75,92,20,20,1,0,4,2,0
24888,2017-11-04 08:00:00+01:00,288.15,284.72,285.49,290.65,288.94,93,93,87,88,88,20,75,92,20,40,1,2,3,0,0
24889,2017-11-04 09:00:00+01:00,289.15,285.12,283.49,292.65,289.94,87,87,93,72,88,20,75,92,75,20,1,1,3,2,3
24890,2017-11-04 10:00:00+01:00,291.15,285.12,283.27,294.15,291.54,77,87,87,73,82,20,75,75,20,20,1,1,1,2,3
24891,2017-11-04 11:00:00+01:00,293.15,285.72,282.49,295.15,292.54,64,82,87,64,68,20,75,40,20,40,1,1,2,1,5
24892,2017-11-04 12:00:00+01:00,294.15,286.52,282.49,294.15,292.54,56,82,87,68,68,20,40,75,20,40,1,3,2,1,6
24893,2017-11-04 13:00:00+01:00,295.15,287.31,282.04,294.15,293.54,49,67,93,68,60,40,40,40,40,20,6,2,2,1,6
24894,2017-11-04 14:00:00+01:00,295.15,287.72,281.93,294.15,294.15,49,72,93,73,56,40,40,40,40,40,6,2,0,2,6
24895,2017-11-04 15:00:00+01:00,295.15,287.91,282.93,293.15,293.15,43,72,87,77,68,20,75,40,40,20,5,3,1,1,4
24896,2017-11-04 16:00:00+01:00,295.15,287.93,283.93,292.15,292.15,46,77,82,68,77,20,40,75,36,20,4,5,3,1,4
24897,2017-11-04 17:00:00+01:00,296.15,287.15,284.04,288.65,290.94,38,82,93,87,77,20,20,75,75,40,5,3,2,2,4
24898,2017-11-04 18:00:00+01:00,294.15,285.72,284.15,288.65,290.54,43,87,93,87,88,20,20,75,75,40,4,3,1,2,4
24899,2017-11-04 19:00:00+01:00,292.15,286.1,285.04,288.65,290.15,52,82,76,93,88,20,20,75,0,0,2,3,4,0,2
24900,2017-11-04 20:00:00+01:00,292.15,285.58,284.04,288.15,289.15,52,87,93,93,93,20,75,75,80,0,4,1,1,6,2
24901,2017-11-04 21:00:00+01:00,290.15,285.58,283.04,288.15,289.15,63,87,100,93,87,20,75,75,80,0,1,0,4,1,2
24902,2017-11-04 22:00:00+01:00,290.15,284.15,283.49,287.65,288.54,59,100,81,100,87,20,75,75,0,0,0,1,3,1,3
24903,2017-11-04 23:00:00+01:00,289.15,284.15,283.93,288.15,287.94,63,100,76,100,87,20,40,75,0,0,4,0,5,0,1
24904,2017-11-05 00:00:00+01:00,288.15,284.72,282.93,287.65,287.54,67,93,87,93,93,0,20,75,0,0,5,1,3,2,2
24905,2017-11-05 01:00:00+01:00,287.15,285.15,282.49,288.15,286.94,71,81,100,87,93,0,40,75,0,76,5,3,7,2,0
24906,2017-11-05 02:00:00+01:00,288.15,284.58,283.38,288.15,286.54,67,76,76,87,93,0,75,75,0,0,5,4,1,4,0
24907,2017-11-05 03:00:00+01:00,288.15,285.15,282.9,287.65,286.15,67,71,87,93,100,0,40,75,92,0,3,4,5,4,0
24908,2017-11-05 04:00:00+01:00,286.15,284.72,282.94,287.15,285.54,71,81,81,100,93,0,40,75,32,0,2,3,0,0,1
24909,2017-11-05 05:00:00+01:00,286.15,284.15,282.38,286.65,285.15,76,76,76,93,100,0,40,75,0,0,2,5,5,1,1
24910,2017-11-05 06:00:00+01:00,286.15,283.87,282.49,286.65,284.94,76,76,93,93,93,0,20,75,0,0,2,1,0,1,1
24911,2017-11-05 07:00:00+01:00,285.15,283.37,282.93,287.15,284.94,81,76,76,93,93,0,20,40,40,0,3,3,4,2,1
24912,2017-11-05 08:00:00+01:00,286.15,283.9,282.38,288.65,285.94,76,62,71,82,93,20,20,20,20,0,3,2,2,1,0
24913,2017-11-05 09:00:00+01:00,287.15,285.53,281.04,289.65,287.94,71,54,93,77,82,20,20,92,20,0,2,1,0,7,0
24914,2017-11-05 10:00:00+01:00,290.15,286.31,281.93,290.65,289.54,55,54,76,67,72,20,40,40,20,0,3,1,2,5,1
24915,2017-11-05 11:00:00+01:00,293.15,286.91,280.49,292.15,290.54,42,47,87,55,68,20,40,20,20,40,2,3,1,2,1
24916,2017-11-05 12:00:00+01:00,294.15,287.32,280.49,292.65,291.54,32,38,93,55,68,20,40,75,20,20,2,5,1,5,1
24917,2017-11-05 13:00:00+01:00,295.15,287.73,281.38,293.15,291.94,33,41,81,45,60,20,40,90,20,0,2,5,1,4,1
24918,2017-11-05 14:00:00+01:00,295.15,288.51,281.93,293.15,292.33,28,34,81,45,60,20,40,75,20,0,2,0,3,2,3
24919,2017-11-05 15:00:00+01:00,296.15,288.15,282.38,292.65,292.94,23,41,87,45,60,20,40,75,20,0,5,1,1,4,3
24920,2017-11-05 16:00:00+01:00,296.15,286.51,283.94,291.15,292.94,33,38,71,48,60,20,40,40,20,0,8,1,1,2,0
24921,2017-11-05 17:00:00+01:00,295.15,285.12,283.93,289.65,291.15,33,47,76,51,82,20,40,75,0,0,8,1,1,1,1
24922,2017-11-05 18:00:00+01:00,294.15,283.92,283.38,289.65,290.15,42,54,62,51,82,20,40,40,0,0,5,1,4,4,1
24923,2017-11-05 19:00:00+01:00,292.15,284.15,282.94,287.65,288.54,42,57,62,62,87,20,20,20,0,0,6,2,2,3,2
24924,2017-11-05 20:00:00+01:00,291.15,283.15,282.93,287.15,287.54,42,61,71,58,93,20,20,20,0,0,5,2,1,2,2
24925,2017-11-05 21:00:00+01:00,289.15,282.01,281.04,286.65,286.94,56,66,93,62,93,20,0,40,8,0,4,3,0,0,2
24926,2017-11-05 22:00:00+01:00,289.15,282.72,281.04,285.15,286.94,56,66,93,66,87,0,0,40,0,0,3,3,1,2,1
24927,2017-11-05 23:00:00+01:00,287.15,282.15,280.94,283.65,286.33,41,66,93,76,77,0,0,75,0,0,2,3,0,2,2
24928,2017-11-06 00:00:00+01:00,289.15,281.15,280.94,285.15,285.94,36,70,93,62,76,0,0,75,0,0,4,3,0,5,3
24929,2017-11-06 01:00:00+01:00,288.15,280.58,281.04,283.65,285.54,38,65,100,70,82,0,20,40,0,0,5,0,1,1,2
24930,2017-11-06 02:00:00+01:00,287.15,285.13,280.49,283.15,285.54,41,50,100,66,87,0,20,75,0,0,4,2,1,2,2
24931,2017-11-06 03:00:00+01:00,285.15,286.29,279.49,283.15,284.54,50,38,100,61,93,0,20,40,0,0,4,1,1,1,2
24932,2017-11-06 04:00:00+01:00,285.15,286.71,278.49,282.65,285.54,50,36,100,75,76,0,20,90,0,0,4,1,1,0,4
24933,2017-11-06 05:00:00+01:00,283.15,287.1,277.49,281.65,285.54,57,38,100,75,71,0,20,90,0,0,3,1,1,2,4
24934,2017-11-06 06:00:00+01:00,284.15,287.72,277.93,282.65,284.94,53,38,100,61,71,0,20,90,0,0,4,0,2,4,5
24935,2017-11-06 07:00:00+01:00,283.15,287.32,278.15,283.15,284.54,57,38,100,57,71,0,20,20,0,0,3,1,1,2,2
24936,2017-11-06 08:00:00+01:00,286.15,286.51,275.38,285.15,286.33,43,38,100,100,58,0,20,20,0,0,8,0,3,4,5
24937,2017-11-06 09:00:00+01:00,287.15,284.92,274.96,286.65,287.94,43,43,100,100,51,20,0,20,20,0,7,1,3,4,7
24938,2017-11-06 10:00:00+01:00,289.15,283.72,276.93,288.15,289.33,43,46,93,33,48,20,0,20,20,0,8,2,3,7,8
24939,2017-11-06 11:00:00+01:00,289.15,283.49,279.49,288.65,290.94,31,82,87,100,42,20,0,20,20,0,9,6,3,7,10
24940,2017-11-06 12:00:00+01:00,290.15,282.58,282.49,289.65,291.54,29,82,71,100,42,20,0,20,20,0,8,5,3,3,8
24941,2017-11-06 13:00:00+01:00,291.15,282.15,284.49,289.65,292.54,27,57,62,29,37,20,0,20,20,0,8,5,3,3,8
24942,2017-11-06 14:00:00+01:00,292.15,281.58,286.49,289.65,293.15,25,94,51,29,34,20,0,20,20,0,6,6,1,6,8
24943,2017-11-06 15:00:00+01:00,292.15,281.15,287.04,289.15,292.94,22,94,54,28,35,20,0,20,20,0,8,3,1,8,6
24944,2017-11-06 16:00:00+01:00,292.15,279.58,286.15,287.65,292.54,24,94,54,30,40,20,0,20,20,0,7,1,4,5,5
24945,2017-11-06 17:00:00+01:00,292.15,279.15,286.6,286.15,290.54,24,86,54,32,45,0,0,75,0,0,7,1,1,3,4
24946,2017-11-06 18:00:00+01:00,291.15,277.72,284.49,285.15,288.54,25,86,58,34,55,0,0,75,0,0,6,0,1,3,2
24947,2017-11-06 19:00:00+01:00,290.15,276.58,283.27,284.15,288.15,27,86,66,37,62,0,0,90,0,0,5,1,1,4,3
24948,2017-11-06 20:00:00+01:00,288.15,275.15,283.49,282.65,286.54,30,77,81,42,67,0,0,75,0,0,3,1,0,0,3
24949,2017-11-06 21:00:00+01:00,288.15,275.54,283.04,282.15,284.33,30,77,81,42,71,0,0,75,0,0,3,2,1,1,3
